chrom,start,end,label
2,85861188,85862212,0
X,22226462,22227486,1
X,72495167,72496191,1
15,48463977,48465001,1
19,6919742,6920766,0
19,48875737,48876761,0
3,132672143,132673167,1
16,31465137,31466161,0
19,42764090,42765114,0
10,121488095,121489119,1
X,30707584,30708608,1
22,20429763,20430787,0
1,10344125,10345149,0
6,78965984,78967008,0
5,71553194,71554218,0
X,64917860,64918884,1
11,58422663,58423687,0
7,94410429,94411453,1
5,139480871,139481895,1
X,139541154,139542178,1
14,101983069,101984093,1
13,101062069,101063093,1
3,57097973,57098997,1
14,58457934,58458958,1
17,41420963,41421987,0
21,44539312,44540336,0
5,141101268,141102292,0
10,26723912,26724936,1
15,22812252,22813276,1
7,33349101,33350125,0
12,51919018,51920042,1
22,33384205,33385229,1
1,94055237,94056261,1
X,18584331,18585355,1
X,37783518,37784542,1
13,21701374,21702398,1
4,54733168,54734192,1
12,52516668,52517692,1
1,23751744,23752768,0
14,45181697,45182721,0
X,107070278,107071302,0
2,213930019,213931043,0
10,17953382,17954406,0
13,51950361,51951385,1
12,101830673,101831697,1
15,48432872,48433896,1
12,56361274,56362298,0
16,173550,174574,1
16,56192353,56193377,1
19,11105269,11106293,1
11,44275452,44276476,1
20,63438638,63439662,1
2,190983690,190984714,1
15,75044388,75045412,0
16,11679806,11680830,0
8,42843093,42844117,1
16,79599040,79600064,1
1,12883217,12884241,0
2,47783469,47784493,1
22,33304434,33305458,1
15,48499021,48500045,1
3,44448388,44449412,0
1,226736941,226737965,0
3,12004864,12005888,0
9,127682489,127683513,1
16,88842763,88843787,1
1,94062662,94063686,1
14,35266761,35267785,0
1,247723647,247724671,0
10,92593377,92594401,1
5,177293843,177294867,1
19,11553908,11554932,0
15,82152322,82153346,0
6,49459186,49460210,1
17,3198397,3199421,0
1,12860073,12861097,0
16,3484892,3485916,0
2,110091645,110092669,0
17,45962351,45963375,1
8,19955901,19956925,1
4,177353681,177354705,0
15,80172239,80173263,1
X,49038375,49039399,1
9,36217511,36218535,1
X,67722944,67723968,1
1,1640423,1641447,0
12,52492677,52493701,1
18,10689746,10690770,1
13,20142726,20143750,1
10,68645782,68646806,0
1,6448812,6449836,0
12,10522651,10523675,0
6,18122531,18123555,1
12,70701175,70702199,0
1,18875434,18876458,0
18,76931220,76932244,0
1,36466734,36467758,1
16,20348650,20349674,1
20,2311076,2312100,0
1,94000900,94001924,1
7,117534357,117535381,1
17,31258501,31259525,1
6,30986657,30987681,0
1,147758986,147760010,1
4,158685137,158686161,1
5,119525243,119526267,0
X,154563602,154564626,1
7,128857244,128858268,1
2,227010501,227011525,1
16,1525280,1526304,1
X,67717574,67718598,1
19,45352556,45353580,1
19,46411664,46412688,0
12,40487029,40488053,0
5,14871434,14872458,1
X,133304844,133305868,0
11,128969631,128970655,0
8,125061129,125062153,1
6,106640356,106641380,0
19,58396783,58397807,0
3,114350291,114351315,1
1,177933252,177934276,0
20,32800231,32801255,1
6,80171289,80172313,1
15,48452654,48453678,1
4,147539823,147540847,1
11,62620509,62621533,1
5,90683881,90684905,0
2,111997424,111998448,0
3,38585951,38586975,1
1,103534857,103535881,1
16,23371836,23372860,1
4,128179488,128180512,0
X,67722872,67723896,1
19,50454140,50455164,0
2,168923786,168924810,1
9,70536068,70537092,0
3,72750552,72751576,0
2,127426227,127427251,1
17,50188776,50189800,1
9,110800558,110801582,1
3,32997311,32998335,1
12,112489105,112490129,1
2,47410211,47411235,1
8,20148043,20149067,0
16,71851520,71852544,0
18,26286221,26287245,0
2,169546520,169547544,0
5,138827575,138828599,1
7,76304099,76305123,1
15,68945933,68946957,0
12,110339638,110340662,1
X,115192586,115193610,0
X,71223826,71224850,1
1,77166727,77167751,1
3,130471786,130472810,0
2,44942853,44943877,1
18,62358328,62359352,1
14,92797637,92798661,0
19,15192091,15193115,1
X,38421032,38422056,1
10,87933222,87934246,1
11,118504462,118505486,1
16,66513738,66514762,1
3,12433900,12434924,1
15,25371326,25372350,1
17,31229152,31230176,1
12,88141287,88142311,1
9,368128,369152,0
16,1487454,1488478,0
9,124453493,124454517,0
16,51141747,51142771,0
22,50527606,50528630,1
11,61955762,61956786,1
19,8323496,8324520,0
20,32222640,32223664,0
11,31802703,31803727,1
9,32488884,32489908,1
11,123753950,123754974,0
8,8703092,8704116,0
6,27139430,27140454,1
19,43613430,43614454,0
1,65401836,65402860,0
3,158646178,158647202,1
2,88736565,88737589,1
2,39022784,39023808,1
3,49887507,49888531,0
10,124401785,124402809,1
7,6009019,6010043,1
2,127292726,127293750,1
1,33864466,33865490,0
19,56206235,56207259,0
5,78964477,78965501,1
3,193617202,193618226,0
7,128754552,128755576,0
12,102855332,102856356,1
12,25245284,25246308,1
1,68444596,68445620,1
5,132370023,132371047,1
10,133568088,133569112,0
2,107992192,107993216,0
2,165992296,165993320,1
19,12878834,12879858,1
7,117531002,117532026,1
14,19781017,19782041,0
1,209633079,209634103,1
1,10954061,10955085,0
11,65871355,65872379,1
11,66230888,66231912,1
15,80153057,80154081,1
2,98396489,98397513,1
17,82415501,82416525,0
7,107661720,107662744,1
2,1173095,1174119,0
13,108211243,108212267,0
1,145918688,145919712,1
9,131506121,131507145,1
X,151744490,151745514,0
4,166060066,166061090,1
X,1290449,1291473,1
6,33288694,33289718,0
16,31078773,31079797,0
2,166037876,166038900,1
1,26045009,26046033,1
16,20348748,20349772,1
2,168864867,168865891,0
1,18481261,18482285,0
2,108259015,108260039,0
11,62243391,62244415,0
1,1232897,1233921,1
11,1837342,1838366,0
8,43122234,43123258,1
12,110913316,110914340,1
17,7688850,7689874,0
6,31028355,31029379,0
3,114001670,114002694,0
17,4559728,4560752,0
18,63655778,63656802,0
4,72548479,72549503,1
12,70596274,70597298,0
1,21576638,21577662,1
17,44911237,44912261,1
19,54819907,54820931,0
15,48488374,48489398,1
12,132808278,132809302,0
6,3224951,3225975,1
19,18599736,18600760,1
12,116277131,116278155,1
X,101358330,101359354,1
19,22664675,22665699,0
20,3910646,3911670,1
X,111410181,111411205,1
9,35808811,35809835,1
17,75736077,75737101,1
X,64917831,64918855,1
1,15660052,15661076,0
2,96967530,96968554,0
11,5226644,5227668,1
10,19136775,19137799,0
19,830820,831844,0
2,46612338,46613362,0
12,51806345,51807369,1
5,140849783,140850807,0
4,70643369,70644393,0
4,56008351,56009375,0
10,89014182,89015206,1
9,86227889,86228913,0
8,143538685,143539709,0
17,43106478,43107502,1
17,4142807,4143831,0
19,15673251,15674275,0
2,165998163,165999187,1
3,48571250,48572274,1
5,13700730,13701754,1
8,54758923,54759947,0
X,38401309,38402333,1
X,34943189,34944213,0
12,11091992,11093016,0
2,178714366,178715390,0
6,131583111,131584135,1
6,45438040,45439064,1
4,47591266,47592290,0
5,141184688,141185712,0
12,128669441,128670465,0
5,102413037,102414061,0
5,141152011,141153035,0
12,25225627,25226651,1
9,35841786,35842810,0
22,41152004,41153028,0
X,153870948,153871972,1
8,142354673,142355697,0
15,48488445,48489469,1
X,115179519,115180543,1
13,49709603,49710627,1
11,119193198,119194222,0
1,149021033,149022057,0
15,48437033,48438057,1
9,131510287,131511311,1
X,154420676,154421700,1
9,88129932,88130956,0
6,151433213,151434237,1
19,12928371,12929395,1
9,131087543,131088567,0
16,54932696,54933720,1
2,131480159,131481183,1
15,48445492,48446516,1
8,119834948,119835972,0
3,138124634,138125658,0
2,88613755,88614779,0
11,31800846,31801870,1
1,77926761,77927785,0
4,3074938,3075962,0
14,19713112,19714136,0
X,71224225,71225249,1
2,165992332,165993356,1
12,49022655,49023679,1
10,132404765,132405789,0
1,230843461,230844485,0
7,94410278,94411302,1
11,6394006,6395030,1
7,44145510,44146534,1
20,63563157,63564181,0
1,2562891,2563915,0
10,13188941,13189965,1
2,162282558,162283582,1
11,45910273,45911297,1
8,30732997,30734021,0
1,216198363,216199387,1
6,32040926,32041950,1
11,64806250,64807274,1
1,21573676,21574700,1
20,18510875,18511899,1
7,5528472,5529496,1
14,95091305,95092329,1
19,10793833,10794857,1
19,11222821,11223845,1
17,42498994,42500018,1
20,63413479,63414503,1
13,113118863,113119887,1
6,32521977,32523001,0
5,177090796,177091820,0
16,29814423,29815447,1
1,13150192,13151216,0
10,80275177,80276201,1
X,53551077,53552101,1
3,179199156,179200180,1
7,95274108,95275132,0
12,52451747,52452771,0
5,102388744,102389768,0
2,47410209,47411233,1
X,153729296,153730320,1
5,52944980,52946004,0
14,73170945,73171969,1
2,165991927,165992951,1
9,34647136,34648160,1
22,37983449,37984473,1
10,121520050,121521074,1
16,30979891,30980915,1
7,149266561,149267585,0
X,70033499,70034523,1
19,53258487,53259511,0
3,48567608,48568632,1
11,14358804,14359828,1
6,32641349,32642373,0
2,80302831,80303855,0
2,214989590,214990614,1
11,7928244,7929268,0
17,41571515,41572539,1
15,99131590,99132614,0
6,44173351,44174375,0
7,34085808,34086832,0
7,150951712,150952736,1
5,132747766,132748790,0
5,147831537,147832561,1
19,11116882,11117906,1
3,69118707,69119731,1
22,45327926,45328950,0
19,50794569,50795593,0
2,202464857,202465881,1
17,7674251,7675275,1
3,179230077,179231101,1
6,35505751,35506775,1
1,53213416,53214440,1
2,189006400,189007424,1
10,43111239,43112263,0
1,158685290,158686314,1
15,48600181,48601205,1
12,6846892,6847916,1
19,40877894,40878918,0
3,12417048,12418072,1
20,10055554,10056578,0
9,35065364,35066388,1
7,94425198,94426222,1
1,225346517,225347541,0
5,110748179,110749203,1
10,3781852,3782876,1
7,115015926,115016950,1
7,19116972,19117996,1
21,42853748,42854772,0
X,25012997,25014021,1
6,31034750,31035774,0
17,8086159,8087183,1
7,64521181,64522205,0
11,77040122,77041146,0
X,153740618,153741642,1
4,15736109,15737133,0
2,232379271,232380295,0
17,18308367,18309391,1
1,248349465,248350489,0
5,141174749,141175773,0
10,132331634,132332658,0
13,48360067,48361091,1
7,123511965,123512989,0
11,119027811,119028835,1
12,27082066,27083090,0
2,201716706,201717730,0
16,53637842,53638866,0
1,31626924,31627948,0
11,119639934,119640958,0
17,4933119,4934143,1
17,48184809,48185833,0
1,94062695,94063719,1
9,104599179,104600203,0
19,45364001,45365025,0
22,17182620,17183644,1
3,48581483,48582507,1
13,75821484,75822508,0
14,95922836,95923860,0
15,83870867,83871891,0
19,40605768,40606792,1
22,23779191,23780215,0
1,11801248,11802272,1
1,161727529,161728553,0
17,74942005,74943029,0
5,123023945,123024969,0
17,50197767,50198791,1
X,101398798,101399822,1
X,85308129,85309153,0
13,28018505,28019529,1
3,149210281,149211305,1
2,240783109,240784133,1
4,56931248,56932272,0
10,62805174,62806198,0
12,53288673,53289697,0
3,179203764,179204788,1
22,39662181,39663205,0
11,61959523,61960547,1
1,155294329,155295353,1
15,99690400,99691424,1
3,45796394,45797418,0
21,43062966,43063990,1
1,54999187,55000211,1
13,102758564,102759588,0
19,10560316,10561340,0
15,85581252,85582276,0
12,6318950,6319974,0
12,51916208,51917232,1
14,106639254,106640278,0
3,127016991,127018015,1
9,127824859,127825883,1
6,165418735,165419759,1
19,39425318,39426342,0
1,109737079,109738103,0
17,81200421,81201445,0
12,51786552,51787576,1
8,24956235,24957259,1
15,48487425,48488449,1
3,4667444,4668468,1
20,45304381,45305405,0
1,247876149,247877173,0
21,30282491,30283515,0
2,240783067,240784091,1
14,60648804,60649828,1
16,28638466,28639490,0
3,13854798,13855822,1
16,30525597,30526621,0
12,132673664,132674688,1
3,189866712,189867736,1
10,71819762,71820786,1
17,56594834,56595858,1
15,40813728,40814752,0
3,37020343,37021367,1
16,55528554,55529578,0
6,31970635,31971659,0
12,47989236,47990260,1
7,149224640,149225664,0
10,104053072,104054096,1
6,45438025,45439049,1
X,49222585,49223609,1
15,50490443,50491467,1
19,1207058,1208082,1
5,87349312,87350336,1
11,129852658,129853682,0
17,43091983,43093007,0
2,31580732,31581756,1
5,138570994,138572018,1
2,100299310,100300334,0
9,26925865,26926889,1
18,13884767,13885791,1
19,38572224,38573248,1
3,94049424,94050448,0
2,11218994,11220018,0
6,32522112,32523136,0
3,40233970,40234994,0
17,38841208,38842232,0
8,144511903,144512927,0
9,114790969,114791993,0
17,63947082,63948106,1
8,66152419,66153443,0
4,82660911,82661935,0
12,102844352,102845376,1
X,120442599,120443623,1
9,111748193,111749217,0
6,36270559,36271583,1
18,2929065,2930089,1
X,38317418,38318442,1
5,37059117,37060141,1
X,154031373,154032397,1
19,7267559,7268583,1
1,60001142,60002166,0
1,152107513,152108537,0
17,8073277,8074301,1
12,57807649,57808673,1
18,24476802,24477826,0
10,89307012,89308036,0
3,126153541,126154565,0
1,36091267,36092291,1
14,106803133,106804157,0
3,25739609,25740633,1
X,7843706,7844730,0
13,100301512,100302536,1
4,8587296,8588320,0
11,829539,830563,0
14,50904131,50905155,0
5,75104561,75105585,0
2,175178398,175179422,1
8,91124500,91125524,0
16,2967123,2968147,0
15,30608670,30609694,0
12,50351920,50352944,0
7,93133016,93134040,1
11,77156903,77157927,1
17,42909389,42910413,1
12,47976006,47977030,1
7,143341938,143342962,1
12,47985956,47986980,1
20,54028627,54029651,0
3,49017259,49018283,0
14,58646326,58647350,1
18,57573273,57574297,0
4,158672458,158673482,1
11,71538137,71539161,0
X,108598853,108599877,1
1,182391180,182392204,0
20,45723981,45725005,0
17,80183975,80184999,1
16,79598995,79600019,1
5,94417312,94418336,0
6,54308081,54309105,0
3,49653194,49654218,0
17,8228592,8229616,1
17,76540214,76541238,1
X,101401736,101402760,1
17,41167719,41168743,0
12,52516688,52517712,1
20,63442419,63443443,1
2,222221368,222222392,1
17,1650880,1651904,1
14,76482046,76483070,1
19,54818399,54819423,0
3,97791800,97792824,1
12,124341916,124342940,0
17,70175271,70176295,1
17,44255707,44256731,1
10,121517342,121518366,1
7,150951507,150952531,1
12,25245351,25246375,1
1,74470690,74471714,0
19,15807992,15809016,0
7,100955413,100956437,0
2,227921439,227922463,1
12,76347407,76348431,1
6,49459144,49460168,1
2,166002668,166003692,1
11,68794860,68795884,0
7,74783061,74784085,1
10,71778268,71779292,1
10,124447670,124448694,0
10,124402928,124403952,1
19,55763165,55764189,0
3,122284317,122285341,1
12,25245332,25246356,1
1,161314408,161315432,1
17,75266931,75267955,0
1,53326979,53328003,0
16,57758776,57759800,0
9,137352691,137353715,0
10,128109280,128110304,0
19,4512624,4513648,0
6,17675015,17676039,0
1,214641435,214642459,0
2,127621988,127623012,0
19,55015713,55016737,0
14,23425976,23427000,1
17,50186903,50187927,1
10,121517342,121518366,1
10,125752870,125753894,0
17,43115729,43116753,1
12,8934302,8935326,0
11,60335623,60336647,0
9,128222854,128223878,1
X,67722898,67723922,1
18,79337360,79338384,0
1,150806805,150807829,1
10,47762988,47764012,0
20,45110478,45111502,0
9,77922339,77923363,1
6,3225359,3226383,1
8,95052177,95053201,1
X,71223807,71224831,1
19,19795322,19796346,0
18,63903295,63904319,0
2,27578892,27579916,0
2,174753595,174754619,1
16,50712357,50713381,1
19,49118707,49119731,0
2,170859788,170860812,1
17,81868973,81869997,1
12,6333823,6334847,1
17,9821776,9822800,0
19,43551574,43552598,0
16,79599013,79600037,1
9,76502835,76503859,0
19,51389429,51390453,0
19,12896021,12897045,1
13,24455157,24456181,0
13,100635086,100636110,0
X,634798,635822,1
10,85723052,85724076,1
14,73729983,73731007,0
12,85072945,85073969,0
18,58537439,58538463,0
X,71109308,71110332,1
11,47166860,47167884,0
2,32136567,32137591,1
19,39735006,39736030,0
3,133951305,133952329,1
17,20204871,20205895,0
15,48497298,48498322,1
2,37228889,37229913,0
2,188990316,188991340,1
5,141102010,141103034,0
1,11776571,11777595,0
19,21974141,21975165,0
12,32731362,32732386,1
8,19954174,19955198,1
17,6639643,6640667,0
17,42787494,42788518,1
2,127701640,127702664,0
19,50271424,50272448,1
3,46898691,46899715,1
1,179552664,179553688,1
10,68231542,68232566,1
10,70121102,70122126,0
2,21005955,21006979,0
3,167305950,167306974,0
1,19317724,19318748,0
12,11092126,11093150,0
12,82399008,82400032,0
12,10014678,10015702,0
10,110835961,110836985,0
2,144389926,144390950,1
1,54782401,54783425,0
16,2498253,2499277,1
13,25301873,25302897,0
17,18317696,18318720,0
15,101724273,101725297,0
13,24494670,24495694,0
12,55839734,55840758,0
11,57614474,57615498,1
12,75506602,75507626,0
21,46003595,46004619,0
2,165999766,166000790,1
19,6495966,6496990,1
19,12896914,12897938,1
11,58358832,58359856,0
4,47937389,47938413,1
17,3092278,3093302,0
10,122570911,122571935,0
22,19724240,19725264,1
1,94062581,94063605,1
9,87885490,87886514,0
15,40898791,40899815,0
X,118573869,118574893,1
6,39314260,39315284,0
21,42862357,42863381,1
22,50447346,50448370,0
11,66337723,66338747,0
5,127657590,127658614,0
1,23796202,23797226,1
3,128060598,128061622,1
X,152208054,152209078,1
3,164996744,164997768,0
3,125013774,125014798,0
X,38401351,38402375,1
12,47980570,47981594,1
13,35475441,35476465,1
19,1032703,1033727,0
11,112088981,112090005,1
2,219250740,219251764,1
6,27248920,27249944,0
X,67723746,67724770,1
X,18893579,18894603,1
5,55952309,55953333,1
12,8604898,8605922,1
2,98236710,98237734,0
2,47480873,47481897,1
